,loss,class_loss,view_loss,class_accuracy,class_precision,class_recall,class_auc,view_accuracy,view_precision,view_recall,view_auc,val_loss,val_class_loss,val_view_loss,val_class_accuracy,val_class_precision,val_class_recall,val_class_auc,val_view_accuracy,val_view_precision,val_view_recall,val_view_auc,lr
52,1.0806466341018677,0.3629385530948639,0.7177084684371948,0.9762085676193237,0.9037861824035645,0.8528793454170227,0.9911404848098755,0.9927697777748108,0.8303089737892151,0.7116435766220093,0.9905668497085571,2.5954201221466064,0.9500168561935425,1.645403265953064,0.9415469765663147,0.7479234337806702,0.6266666650772095,0.9491993188858032,0.9857752919197083,0.6101956367492676,0.4055677652359009,0.9575610160827637,9.999999747378752e-06
53,1.0757575035095215,0.3891611397266388,0.6865959763526917,0.9765027761459351,0.90625,0.8532996773719788,0.9892578721046448,0.9933514595031738,0.8494623899459839,0.7305590510368347,0.9897025227546692,2.576946496963501,0.9451014995574951,1.6318438053131104,0.9414430856704712,0.7480705380439758,0.6248717904090881,0.9496809244155884,0.9857799410820007,0.6090696454048157,0.4098168611526489,0.957848846912384,9.999999747378752e-06
54,1.0357056856155396,0.34372279047966003,0.6919832229614258,0.9779320955276489,0.9101769924163818,0.8646489977836609,0.9913942217826843,0.9931414723396301,0.8441494703292847,0.7217318415641785,0.9909816384315491,2.6399240493774414,0.9797894358634949,1.660136103630066,0.9394437670707703,0.7371179461479187,0.61307692527771,0.9469888806343079,0.9856470823287964,0.6033937335014343,0.4050915837287903,0.9565469026565552,9.999999747378752e-06
55,1.1126465797424316,0.3822764456272125,0.7303704023361206,0.9752416610717773,0.8991971611976624,0.8474148511886597,0.9899463653564453,0.9928050637245178,0.8346534371376038,0.7087011337280273,0.9890271425247192,2.5945684909820557,0.9596920609474182,1.6348730325698853,0.9410919547080994,0.7446567416191101,0.6253479719161987,0.9487498998641968,0.9858387112617493,0.6122147440910339,0.40978023409843445,0.9582353830337524,9.999999747378752e-06
56,1.1310670375823975,0.3918624818325043,0.7392043471336365,0.9747371673583984,0.8979409337043762,0.8432114124298096,0.9885032176971436,0.9928050637245178,0.828474223613739,0.7166876792907715,0.9889525771141052,2.6040775775909424,0.9629923105239868,1.6410847902297974,0.9411100149154663,0.7442650198936462,0.6263003945350647,0.9484432339668274,0.985730767250061,0.6068124771118164,0.4084981679916382,0.9578218460083008,9.999999747378752e-06
57,1.0898596048355103,0.38703224062919617,0.7028273940086365,0.9736859798431396,0.8893824815750122,0.8415300250053406,0.9901196956634521,0.9930431842803955,0.8377193212509155,0.7225725054740906,0.9908757209777832,2.637442111968994,0.9782355427742004,1.6592087745666504,0.9400140047073364,0.7400668263435364,0.6167765855789185,0.9466157555580139,0.9856505990028381,0.6036149263381958,0.4049084186553955,0.9568262696266174,9.999999747378752e-06
58,1.1071726083755493,0.378113716840744,0.7290589809417725,0.9768388867378235,0.904424786567688,0.8591845035552979,0.9883425831794739,0.992525041103363,0.8209393620491028,0.7053383588790894,0.9920443296432495,2.5949487686157227,0.9529666304588318,1.641983151435852,0.9405050277709961,0.7423511743545532,0.6203662753105164,0.9490847587585449,0.9856628179550171,0.604081392288208,0.4055311381816864,0.9569637775421143,9.999999747378752e-06
59,1.1023085117340088,0.39375510811805725,0.7085530757904053,0.9742330312728882,0.8920959234237671,0.8444724678993225,0.988839328289032,0.9928118586540222,0.8288770318031311,0.7166876792907715,0.9906461238861084,2.588439702987671,0.9479963183403015,1.6404434442520142,0.941575288772583,0.748685359954834,0.6258241534233093,0.9498724341392517,0.9857925772666931,0.6111847162246704,0.4055311381816864,0.9569728970527649,9.999999747378752e-06
60,1.070173978805542,0.3605673313140869,0.7096070051193237,0.977721631526947,0.908889889717102,0.8638083338737488,0.9905304312705994,0.9930292963981628,0.83559650182724,0.7242538928985596,0.9893885850906372,2.589024782180786,0.9481788277626038,1.64084792137146,0.9417470097541809,0.7505385875701904,0.6253113746643066,0.9497251510620117,0.9857334494590759,0.6076767444610596,0.40652015805244446,0.9574377536773682,9.999999747378752e-06
61,1.1157629489898682,0.35668542981147766,0.7590779066085815,0.9766709804534912,0.9049733281135559,0.8566624522209167,0.9915499091148376,0.9925670027732849,0.8199028968811035,0.7099621891975403,0.9888976216316223,2.6187732219696045,0.9782214164733887,1.6405521631240845,0.9396306872367859,0.7371235489845276,0.6159706711769104,0.94704669713974,0.9857374429702759,0.6078474521636963,0.4063003659248352,0.9576127529144287,9.999999747378752e-06
62,1.1584943532943726,0.38726770877838135,0.7712270617485046,0.9757885336875916,0.9033557176589966,0.8486759066581726,0.9887749552726746,0.9926297068595886,0.8231855630874634,0.7103825211524963,0.9879674315452576,2.5826613903045654,0.951598048210144,1.6310656070709229,0.9410255551338196,0.7444347739219666,0.6247252821922302,0.9492906928062439,0.9857147336006165,0.6067538857460022,0.40608057379722595,0.9592598080635071,9.999999747378752e-06
63,1.125315546989441,0.36937275528907776,0.7559425234794617,0.9753679633140564,0.9004019498825073,0.8474148511886597,0.9913520216941833,0.9926090836524963,0.8201160430908203,0.7129045724868774,0.9882798194885254,2.615058660507202,0.9633938074111938,1.6516636610031128,0.9406219124794006,0.7437148094177246,0.6198168396949768,0.9481274485588074,0.9856491684913635,0.6040570139884949,0.40358975529670715,0.9574535489082336,9.999999747378752e-06
64,1.075792908668518,0.36473897099494934,0.7110538482666016,0.977301299571991,0.9084851145744324,0.8596048951148987,0.9899159669876099,0.9930152297019958,0.8364167213439941,0.7221521735191345,0.9882553219795227,2.5948243141174316,0.9566253423690796,1.638198971748352,0.9403486847877502,0.7407229542732239,0.620769202709198,0.9488950371742249,0.9857472777366638,0.6088441014289856,0.40498167276382446,0.9570872783660889,9.999999747378752e-06
65,1.0717644691467285,0.3710039258003235,0.7007608413696289,0.9778059720993042,0.9104213118553162,0.8629676103591919,0.9890680313110352,0.9930150508880615,0.8357628583908081,0.7229928374290466,0.9903634786605835,2.5794811248779297,0.9539051651954651,1.6255741119384766,0.9409014582633972,0.7439908981323242,0.6235897541046143,0.9487590193748474,0.9858145713806152,0.6111354231834412,0.40930402278900146,0.9583809971809387,9.999999747378752e-06
66,1.0900694131851196,0.37781795859336853,0.7122513055801392,0.9757461547851562,0.9011576175689697,0.8507776260375977,0.9896538853645325,0.9931412935256958,0.8391472697257996,0.7280369997024536,0.9900411367416382,2.574434280395508,0.9447234869003296,1.6297106742858887,0.9410622715950012,0.7456393837928772,0.6232234239578247,0.9499756097793579,0.9857866764068604,0.611382007598877,0.4041391909122467,0.9582102298736572,9.999999747378752e-06
67,1.1159173250198364,0.3671000003814697,0.7488173246383667,0.9777640104293823,0.9155435562133789,0.8566624522209167,0.9897180795669556,0.9928118586540222,0.8311306834220886,0.7137452960014343,0.9896557927131653,2.6021831035614014,0.9523598551750183,1.649823546409607,0.9415579438209534,0.748347282409668,0.6261172294616699,0.9493806958198547,0.9856908917427063,0.6062658429145813,0.4033333361148834,0.9571277499198914,9.999999747378752e-06
